wikidata_id,label,deleted,dfk_id,or_id,or_label,dfkv_id,dfkv_label,pb_id,pb_label
wikidata_id,label,deleted,dfk_id,or_id,or_label,dfkv_id,dfkv_label,pb_id,pb_label
,,,DFK0002235905,,,104439,Wiertz,,
,,,DFK0006685943,,,104442,Wieland,,
,,,DFK0008054907,,,104447,"Neisser, Prof.",,
,,,DFK0004290283,,,104449,Fjestaed,,
,,,DFK0005814101,,,104450,Vogeler,,
,,,DFK0008166431,,,104455,"Geiger, Ernest",,
,,,DFK0000748251,,,104459,"Koken, Mlle",,
,,,DFK0005500069,,,104460,"Lange, F.M.",,
,,,DFK0005883931,,,104471,"d'Aurevilly, Barbey",,
,,,DFK0006085491,,,104473,"Klein, Philippe",,
,,,DFK0006161956,,,104477,Gebhart,,
,,,DFK0001430169,,,104478,"Jahn, Otto",,
,,,DFK0005065480,,,104480,Teniers,,
,,,DFK0005492128,,,104481,Ostadt,,
,,,DFK0008309225,,,104482,Goehte,,
,,,DFK0007642069,,,104483,Rabier,,
,,,DFK0001084090,,,104487,"Hauptmann, Gerhardt",,
,,,DFK0002493448,,,104489,Wagner,,
,,,DFK0008902486,,,104490,Schumann,,
,,,DFK0006601024,,,104493,"Edschmidt, Kasimir",,
,,,DFK0006622123,,,104494,Georg,,
,,,DFK0001521927,,,104497,Dostoïevsky,,
,,,DFK0004552267,,,104502,"Kaiser, Rudolf",,
,,,DFK0007180358,,,104505,Rubines,,
,,,DFK0000302932,,,104507,Ehrenstein,,
,,,DFK0005426743,,,104511,Hummel,,
,,,DFK0008097835,,,104512,Marézeel,,
,,,DFK0003665281,,,104513,Tihanji,,
,,,DFK0003940388,,,104514,Mazumdar,,
,,,DFK0005127020,,,104515,Delteil,,
,,,DFK0006094369,,,104520,Blok,,
,,,DFK0005819877,,,104523,"Loehr, Franz",,
,,,DFK0004846768,,,104524,"Marx, Roger: Falguière",,
,,,DFK0002689201,,,104525,Steinmeier,,
,,,DFK0004936304,,,104530,Scheibler,,
,,,DFK0003132721,,,104533,Osborn,,
,,,DFK0002643112,,,104534,"Firmenich-Richartz, Edouard",,
,,,DFK0003020683,,,104537,Firmenich-Richartz,,
,,,DFK0001613786,,,104538,Bossert,,
,,,DFK0007511920,,,104539,Heidrich,,
,,,DFK0007647893,,,104540,Valentine,,
,,,DFK0001259251,,,104541,Poppelreuter,,
,,,DFK0004099871,,,104543,"Cranach, Lucas",,
,,,DFK0005748646,,,104548,Piltz,,
,,,DFK0006707487,,,104549,Becker,,
,,,DFK0006141364,,,104558,"Shadow, Gottfried",,
,,,DFK0001960253,,,104565,"de Leixner, M.",,
,,,DFK0006659139,,,104566,Baur,,
,,,DFK0004889359,,,104570,Bokelmann,,
,,,DFK0001316109,,,104571,Werner,,
,,,DFK0002491066,,,104574,Munthe,,
,,,DFK0004404368,,,104575,Baisch,,
,,,DFK0006383468,,,104578,Crolat,,
,,,DFK0008552610,,,104579,Schrader,,
,,,DFK0002247787,,,104581,"Hellborn, Sassman",,
,,,DFK0000909923,,,104583,Spangenberg,,
,,,DFK0001871319,,,104584,"Hoff, Charles",,
,,,DFK0009890151,,,104585,Pilz,,
,,,DFK0003097689,,,104588,"Helferich, Hermann (= Emil Heilbut)",,
,,,DFK0001105696,,,104589,Muller,,
,,,DFK0005764805,,,104591,Olde,,
,,,DFK0000647395,,,104592,Firec,,
,,,DFK0008040675,,,104593,Skarbina,,
,,,DFK0007581474,,,104594,Kalkreuth,,
,,,DFK0000454117,,,104595,Gude,,
,,,DFK0004253043,,,104598,Spring,,
,,,DFK0007541579,,,104599,Haeker,,
,,,DFK0007107821,,,104600,Schlittgen,,
,,,DFK0009950965,,,104601,Busch,,
,,,DFK0008797314,,,104603,Koepping,,
,,,DFK0003114867,,,104607,Nansen,,
,,,DFK0007363482,,,104608,ruben,,
,,,DFK0006643279,,,104609,Janssen,,
,,,DFK0001233771,,,104611,"Stadler, Toni",,
,,,DFK0006664082,,,104615,"Fritz, Max",,
,,,DFK0007070975,,,104617,Carl,,
,,,DFK0004375848,,,104618,boznanska,,
,,,DFK0003905893,,,104619,Olga,,
,,,DFK0001277205,,,104621,Darnaut,,
,,,DFK0006495106,,,104622,Charlemont,,
,,,DFK0001646734,,,104623,Jagiellonczyk,,
,,,DFK0003826977,,,104627,Senefelder,,
,,,DFK0005648008,,,104628,Luther,,
,,,DFK0009314965,,,104631,"Gundling, baron de",,
,,,DFK0003951319,,,104633,"Dessau, Léopold de",,
,,,DFK0006396034,,,104635,"Steven, Alfred",,
,,,DFK0009988152,,,104636,Goupil,,
,,,DFK0008484530,,,104637,Saal,,
,,,DFK0007536445,,,104639,Stevens,,
,,,DFK0006347035,,,104641,Unzelmann,,
,,,DFK0003946284,,,104642,Rauch,,
,,,DFK0000758657,,,104649,Pietsch,,
,,,DFK0002022225,,,104650,Weber,,
,,,DFK0001081280,,,104651,Lorck,,
,,,DFK0000296216,,,104652,Krigar,,
,,,DFK0004525157,,,104653,Viardot-Garcia,,
,,,DFK0009911975,,,104659,"Zimmermann, R.",,
,,,DFK0003290599,,,104660,Keller,,
,,,DFK0000714226,,,104662,Canon,,
,,,DFK0004481843,,,104663,Lindenschmidt,,
,,,DFK0003006233,,,104665,Brozick,,
,,,DFK0006737022,,,104668,Kay,,
,,,DFK0008494065,,,104670,Kroner,,
,,,DFK0003976825,,,104671,Feddersen,,
,,,DFK0008917127,,,104673,Hertel,,
,,,DFK0001514265,,,104675,Bochmann,,
,,,DFK0009051186,,,104676,Neubert,,
,,,DFK0007709064,,,104678,Marstaller,,
,,,DFK0003401889,,,104679,Hofmeister,,
,,,DFK0007567795,,,104680,Brütt,,
,,,DFK0001279183,,,104681,"Zimmermann, S.",,
,,,DFK0008002842,,,104682,Bockelmann,,
,,,DFK0000075684,,,104684,Meisel,,
,,,DFK0005408231,,,104685,Morgenstern,,
,,,DFK0009245455,,,104686,Willroider,,
,,,DFK0009158592,,,104687,Ditscheiner,,
,,,DFK0002431457,,,104688,Dücker,,
,,,DFK0006203748,,,104689,Oeder,,
,,,DFK0009721740,,,104690,Baer,,
,,,DFK0008723832,,,104691,"Blan, Tina",,
,,,DFK0005429175,,,104692,Bracht,,
,,,DFK0001094012,,,104695,Bendemann,,
,,,DFK0002484162,,,104696,Delpérée,,
,,,DFK0006325599,,,104698,Czachorsky,,
,,,DFK0004512005,,,104699,Régnier,,
,,,DFK0008234851,,,104700,Paperitz,,
,,,DFK0002432700,,,104703,Siemiradzky,,
,,,DFK0003412826,,,104704,Bleibtreu,,
,,,DFK0004867287,,,104706,Turquet,,
,,,DFK0004962470,,,104707,Duez,,
,,,DFK0009003133,,,104708,Ehrman,,
,,,DFK0007332872,,,104709,Barillot,,
,,,DFK0009307854,,,104710,Damoye,,
,,,DFK0003722349,,,104711,Jourdain,,
,,,DFK0008040485,,,104712,Guillaumet,,
,,,DFK0009351118,,,104713,Jeannin,,
,,,DFK0004986309,,,104714,Français,,
,,,DFK0005730561,,,104716,Tadéma,,
,,,DFK0006087615,,,104718,Bendermann,,
,,,DFK0001553489,,,104719,Verlat,,
,,,DFK0006810652,,,104720,Zimmermann,,
,,,DFK0004080829,,,104721,Gobl,,
,,,DFK0006947612,,,104722,Hildebrand,,
,,,DFK0003103809,,,104723,Sohn,,
,,,DFK0007330916,,,104724,Kühl,,
,,,DFK0004384302,,,104726,Steffan,,
,,,DFK0000811090,,,104727,Wilroider,,
,,,DFK0002495531,,,104728,Poschinger,,
,,,DFK0003466683,,,104729,Brendel,,
,,,DFK0003196881,,,104730,Noerr,,
,,,DFK0006967505,,,104732,Schadow,,
,,,DFK0007546151,,,104733,Drolling,,
,,,DFK0008491358,,,104734,"Sohn, Karl",,
,,,DFK0001699041,,,104736,"Ravené, M.",,
,,,DFK0004841288,,,104738,Artz,,
,,,DFK0005485156,,,104739,"Neuhaus, Hermann",,
,,,DFK0005728184,,,104740,Schenck,,
,,,DFK0007919094,,,104741,Hoecker,,
,,,DFK0004764891,,,104747,otto,,
,,,DFK0006672803,,,104748,Simonson,,
,,,DFK0005752906,,,104749,Buttner,,
,,,DFK0002492285,,,104750,Lwoff,,
,,,DFK0008043048,,,104752,Sohn-Rethel,,
,,,DFK0005481825,,,104753,Kuehl,,
,,,DFK0008367705,,,104757,Dannecker,,
,,,DFK0002932127,,,104758,Wachter,,
,,,DFK0007810949,,,104759,Schick,,
,,,DFK0005230775,,,104760,Overbeck,,
,,,DFK0000021711,,,104762,Klenze,,
,,,DFK0008004233,,,104765,"Kaub, G.",,
,,,DFK0003672420,,,104766,"Hess, Henri",,
,,,DFK0005968017,,,104769,Gustave-Adolphe,,
,,,DFK0004120038,,,104771,Biard,,
,,,DFK0009983228,,,104772,Schnetz,,
,,,DFK0005259904,,,104773,Nilson,,
,,,DFK0009783082,,,104774,Schirmer,,
,,,DFK0007988546,,,104775,Gebhard,,
,,,DFK0004822603,,,104776,Veit,,
,,,DFK0005344065,,,104780,Berthelot,,
,,,DFK0000745122,,,104787,Moskowski,,
,,,DFK0003137941,,,104788,Gensel,,
,,,DFK0001818906,,,104791,Chevrillon,,
,,,DFK0002805473,,,104792,Lilian,,
,,,DFK0006338064,,,104793,"Kons, M.P.H.",,
,,,DFK0002205781,,,104794,Roemerspacher,,
,,,DFK0002688987,,,104796,Sarcey,,
,,,DFK0008211844,,,104799,Fichte,,
,,,DFK0005268895,,,104802,"Michael, Wilhelm",,
,,,DFK0006664537,,,104805,"Panizza, Oskar",,
,,,DFK0000892864,,,104813,"Adam, Mme",,
,,,DFK0007445534,,,104816,"Strauss, Richard",,
,,,DFK0002012352,,,104820,"Jelling, Arthur L.",,
,,,DFK0000862682,,,104822,"Piloty, Franz von",,
,,,DFK0005563742,,,104828,Ruhmor,,
,,,DFK0000513579,,,104831,Grimm,,
,,,DFK0005572480,,,104832,"Strauss, Bettina",,
,,,DFK0004214890,,,104833,"Pescheid, Nicolas",,
,,,DFK0003570928,,,104836,"George, Walter",,
,,,DFK0004559443,,,104841,"Müntzer, Adolph",,
,,,DFK0004048026,,,104843,Kardas,,
,,,DFK0003652268,,,104844,"Ribe, Paul",,
,,,DFK0003469701,,,104848,"Heseckiel, G.C.",,
,,,DFK0006484831,,,104851,Schinckel,,
,,,DFK0002205898,,,104855,Wotan,,
,,,DFK0009628513,,,104856,Baldur,,
,,,DFK0000246814,,,104857,Thor,,
,,,DFK0000560291,,,104858,Saxnot,,
,,,DFK0000079012,,,104859,Frigga,,
,,,DFK0005578880,,,104861,Hanfstaengl,,
,,,DFK0005087439,,,104863,"Burkard, Arthur",,
,,,DFK0009630792,,,104865,Pigalle,,
,,,DFK0000792499,,,104866,Clouet,,
,,,DFK0007948807,,,104867,Champaigne,,
,,,DFK0000063773,,,104868,Jouvenet,,
,,,DFK0000143349,,,104874,"Schaffner, Martin",,
,,,DFK0000864211,,,104878,"Böhler, J",,
,,,DFK0006187770,,,104879,Miethe,,
,,,DFK0008706578,,,104880,Schwarz,,
,,,DFK0006984374,,,104882,Polaczek,,
,,,DFK0008498243,,,104886,"Friedländer, Walter",,
,,,DFK0006816443,,,104891,Elias,,
,,,DFK0003189517,,,104893,Scharff,,
,,,DFK0007850642,,,104896,"Schikelé, René",,
,,,DFK0008785066,,,104904,"Eberz, E.",,
,,,DFK0002816713,,,104911,Houpe,,
,,,DFK0003654099,,,104913,"Devrenghausen, Maria",,
,,,DFK0002198944,,,104915,Lichtenberger,,
,,,DFK0001565480,,,104916,Brüne,,
,,,DFK0005983715,,,104917,Schennerer,,
,,,DFK0000965067,,,104918,Pellegrini,,
,,,DFK0000289568,,,104920,"Schulein, J.",,
,,,DFK0001549389,,,104922,"Cross, Charles",,
,,,DFK0008332648,,,104925,Rechtejeff,,
,,,DFK0005207395,,,104926,Krüger,,
,,,DFK0007260860,,,104927,Mestor,,
,,,DFK0002973970,,,104930,"Antes, Margold",,
,,,DFK0006599541,,,104931,"Stein-Schonau, Lorenz",,
,,,DFK0000536073,,,104933,"Kries, Wilh.",,
,,,DFK0000549941,,,104934,"Ebergard d'Offenbach, Hugo",,
,,,DFK0007082118,,,104935,Schopenauer,,
,,,DFK0001064375,,,104936,"See, Franz",,
,,,DFK0006496548,,,104937,"Rodeloo, Edvin",,
,,,DFK0000229743,,,104940,Imbert,,
,,,DFK0004547069,,,104942,Hofmann,,
,,,DFK0003426432,,,104943,Durand-Ruel,,
,,,DFK0008162124,,,104944,Bernheim G.,,
,,,DFK0001881014,,,104945,Bernheim J.,,
,,,DFK0001518537,,,104948,Astruc,,
,,,DFK0003342857,,,104950,"Sima, Michel",,
,,,DFK0006953935,,,104954,"Grosmann, Rudolf",,
,,,DFK0006183053,,,104955,"Schiffner, Johannès",,
,,,DFK0000002812,,,104956,Mozart,,
,,,DFK0009583345,,,104957,Peske,,
,,,DFK0007456845,,,104958,Grosmann,,
,,,DFK0002149811,,,104959,"Marcas, Gerhard",,
,,,DFK0002964459,,,104961,Félixmuller,,
,,,DFK0007455975,,,104962,"Unhold, Max",,
,,,DFK0002241063,,,104963,Bille,,
,,,DFK0007283814,,,104964,François,,
,,,DFK0003874775,,,104966,"Vibert, P.-L.",,
,,,DFK0007904195,,,104967,Rump,,
,,,DFK0008083820,,,104968,Pellerin,,
,,,DFK0007058218,,,104969,"Sharoun, Hans",,
,,,DFK0009707435,,,104975,Ozenfant,,
,,,DFK0003669052,,,104976,La Tour,,
,,,DFK0003064787,,,104977,"Lécuyer, Gibert",,
,,,DFK0005887914,,,104978,"Israël, Ferdinand",,
,,,DFK0008236079,,,104980,Wolff,,
,,,DFK0003079584,,,104982,Boehler,,
,,,DFK0000043137,,,104983,Spetz,,
,,,DFK0009588533,,,104986,"Burg, Dr.",,
,,,DFK0003550645,,,104987,Carpeaux,,
,,,DFK0006715536,,,104988,Hiolle,,
,,,DFK0008745879,,,104989,"clemen, Prof.",,
,,,DFK0005642610,,,104990,"Demmler, Dr.",,
,,,DFK0001843704,,,104991,"Bersu, Dr.",,
,,,DFK0008332439,,,104992,"Feulner, lieutenant de",,
,,,DFK0008104562,,,104993,"Adeln, Baron de",,
,,,DFK0005996360,,,104994,"Théodore, conservateur",,
,,,DFK0002136833,,,104995,Bauchond,,
,,,DFK0003660300,,,104996,"Hénault, conservateur",,
,,,DFK0000848603,,,104997,Fierens-Gevaërt,,
,,,DFK0002967214,,,104999,"Adalbert, Jean",,
,,,DFK0000879402,,,105000,Clovis,,
,,,DFK0002419877,,,105002,"Lenoncourt, Robert",,
,,,DFK0001103728,,,105004,"Lombard, Gilbert",,
,,,DFK0007436614,,,105005,Archevêque Henri de Lorrraine,,
,,,DFK0008892492,,,105006,"Repersack, Daniel",,
,,,DFK0009650204,,,105007,"Murgalet, Pierre",,
,,,DFK0005118584,,,105008,Collin,,
,,,DFK0001729867,,,105009,Danis,,
,,,DFK0009664683,,,105010,Sabatté,,
,,,DFK0002973587,,,105012,"Trépont, Préfet",,
,,,DFK0005967244,,,105013,"Stolzingen, baron de",,
,,,DFK0006329920,,,105014,Kleeberg,,
,,,DFK0006887042,,,105015,"Clemen, Dr.",,
,,,DFK0006769704,,,105016,"Schwerin, lieutenant",,
,,,DFK0004620440,,,105017,"Fischel, Dr.",,
,,,DFK0007064486,,,105018,Wicar,,
,,,DFK0004661341,,,105019,"Pasture, Rogier de la",,
,,,DFK0003897439,,,105020,"Cogin, Charles",,
,,,DFK0006219382,,,105024,Véronèse,,
,,,DFK0002825118,,,105027,"Feulner, Lieutenant",,
,,,DFK0002997749,,,105028,Bauchon,,
,,,DFK0006935593,,,105029,"Roth, Dr.",,
,,,DFK0002412304,,,105030,Hénault,,
,,,DFK0004045708,,,105031,Fiévée,,
,,,DFK0006498920,,,105033,Frémiet,,
,,,DFK0009670853,,,105035,"Bellette, Paul",,
,,,DFK0008735537,,,105038,"Burg, Dr",,
,,,DFK0003792574,,,105039,"Feulner, von",,
,,,DFK0001360361,,,105040,"Belmas, Monseigneur",,
,,,DFK0008440040,,,105041,"Musseaux, conservateur de musée",,
,,,DFK0009314090,,,105042,"Fénélon, Lemoyne, J.-L.",,
,,,DFK0006901780,,,105044,Brekelenkam,,
,,,DFK0007206000,,,105050,Aboville,,
,,,DFK0007685313,,,105054,Béarn,,
,,,DFK0004199481,,,105055,Duthuit,,
,,,DFK0000770562,,,105057,"Napoléon, Jérôme",,
,,,DFK0005903015,,,105059,Lecuyer,,
,,,DFK0009638367,,,105060,Castellini,,
,,,DFK0007177249,,,105061,"Grégoire, Alice",,
,,,DFK0007850483,,,105062,"Durand, A.",,
,,,DFK0004541077,,,105067,"Balzac, D'Aurevilly, Barbey",,
,,,DFK0001770314,,,105068,Nicolardot,,
,,,DFK0002510254,,,105069,Bourget,,
,,,DFK0008435643,,,105070,Bloy,,
,,,DFK0006858466,,,105071,"Duméril, Edelestan",,
,,,DFK0006471299,,,105073,"Read, Mlle",,
,,,DFK0000512587,,,105074,"Munier, Abbé",,
,,,DFK0004063070,,,105076,Caracalla,,
,,,DFK0004796823,,,105078,"Scribe, Auber",,
,,,DFK0006230462,,,105080,"Coroënne, conservateur de musée",,
,,,DFK0006627554,,,105081,"Israël, Fernand",,
,,,DFK0000506840,,,105084,"Wolf, Lieutenant",,
,,,DFK0006469517,,,105085,"Gibert, Maire-adjoint",,
,,,DFK0006716011,,,105086,"Falke, von",,
,,,DFK0000663462,,,105089,Pourbus,,
,,,DFK0001901321,,,105092,Boeltger,,
,,,DFK0006030058,,,105093,Vogler,,
,,,DFK0000783224,,,105094,Dattmann,,
,,,DFK0007944983,,,105095,Schreuer,,
,,,DFK0008958938,,,105096,Clarenbach,,
,,,DFK0001929248,,,105097,"Dongen, Van",,
,,,DFK0001809505,,,105098,Zaap,,
,,,DFK0004695998,,,105099,"Roblin, L.-H.",,
,,,DFK0003331700,,,105101,Thomire,,
,,,DFK0007681635,,,105102,Gontard,,
,,,DFK0009096077,,,105103,Erdamnnsdorf,,
,,,DFK0005245448,,,105104,Mercier,,
,,,DFK0003412806,,,105105,Lenoble,,
,,,DFK0000952812,,,105107,Genevrière,,
,,,DFK0006079243,,,105108,Domin,,
,,,DFK0006568322,,,105117,Staedel,,
,,,DFK0001799128,,,105118,"Swarzenski, Dr.",,
,,,DFK0009105926,,,105119,Van Eghem,,
,,,DFK0008526641,,,105123,Schack,,
,,,DFK0002939587,,,105128,"Leu, Hans",,
,,,DFK0001556692,,,105129,"Asper, Hans",,
,,,DFK0005531605,,,105130,Funck,,
,,,DFK0002098847,,,105131,Stirmer,,
,,,DFK0007901979,,,105132,"Manuel, Nicolas",,
,,,DFK0008222803,,,105135,"Gleyre, Henri",,
,,,DFK0004257110,,,105136,"Nachlicht, Leo",,
,,,DFK0006554009,,,105138,"Schnek, Adolf",,
,,,DFK0005362780,,,105139,Riesener,,
,,,DFK0003619983,,,105140,Benneman,,
,,,DFK0007646579,,,105141,Kaym,,
,,,DFK0009115659,,,105144,Kadach,,
,,,DFK0001995994,,,105146,Etwanik,,
,,,DFK0007619133,,,105147,Perl,,
,,,DFK0008468672,,,105150,"Hitzberger, Otto",,
,,,DFK0003242379,,,105152,"Lux, Willy",,
,,,DFK0004448451,,,105156,"Korb, Elisabeth",,
,,,DFK0002045805,,,105158,"Loss, Alfred",,
,,,DFK0001716324,,,105162,Camoin,,
,,,DFK0002415623,,,105163,Dufresne,,
,,,DFK0006591767,,,105165,Marchand,,
,,,DFK0000831404,,,105167,Herandez,,
,,,DFK0007580891,,,105174,Oud,,
,,,DFK0001578869,,,105175,J.J.P.,,
,,,DFK0006913058,,,105176,Wolheilm,,
,,,DFK0005878040,,,105177,Masereel,,
,,,DFK0001766372,,,105178,Ehrlich,,
,,,DFK0004735321,,,105180,Adler,,
,,,DFK0005982720,,,105181,Ewers,,
,,,DFK0004867223,,,105182,"Willner, Blanche",,
,,,DFK0001534493,,,105183,"Stoehr, Lotte",,
,,,DFK0003739494,,,105184,"Berlichingen, Marie",,
,,,DFK0001530485,,,105185,"Yakimova, Anne Kruse",,
,,,DFK0003237872,,,105189,"Schwarz, Thea",,
,,,DFK0008908303,,,105191,"Starkie-Munzinger, Marie",,
,,,DFK0007057214,,,105192,"Koschinsky, Anna",,
,,,DFK0005170936,,,105194,"Schneller,  Suzanne",,
,,,DFK0003316438,,,105195,"Veit, Charlotte",,
,,,DFK0006910621,,,105196,Behm,,
,,,DFK0009886860,,,105201,"Dollerschell, Edmond",,
,,,DFK0009238185,,,105205,"Kuttner, Hans",,
,,,DFK0007626728,,,105206,"Lemmerich, Frédéric",,
,,,DFK0009311917,,,105208,Wield,,
,,,DFK0009056378,,,105209,Hoppe,,
,,,DFK0009198787,,,105211,Watjen,,
,,,DFK0003003133,,,105212,Otto von,,
,,,DFK0006438776,,,105213,Modersohn,,
,,,DFK0006415960,,,105214,Eckel,,
,,,DFK0003120892,,,105215,Nauen,,
,,,DFK0009027916,,,105218,Kisling,,
,,,DFK0007773575,,,105219,Diks,,
,,,DFK0001049420,,,105221,"Pfaff, Hans",,
,,,DFK0006817972,,,105222,"Goeth, Ferd.",,
,,,DFK0009108124,,,105224,"Baerwold, Richard",,
,,,DFK0009015696,,,105225,"Loewenfeld, Hans",,
,,,DFK0005312639,,,105226,Samberger,,
,,,DFK0008926572,,,105232,"Toepffer, Rodolph",,
,,,DFK0002859661,,,105233,"Wolf, Heinrich",,
,,,DFK0007235307,,,105234,"Fuchs, Georg",,
,,,DFK0006498396,,,105238,"Weigand, W.",,
,,,DFK0007953678,,,105243,"Koernig, Arno",,
,,,DFK0001280777,,,105245,"Forster, R.",,
,,,DFK0007115084,,,105247,"Heilbut, Emil (Pseudonym: Hermann Helferich)",,
,,,DFK0009602250,,,105252,"Brück, Paul",,
,,,DFK0004449587,,,105254,Rösler,,
,,,DFK0001634519,,,105255,"Dietz, Julius",,
,,,DFK0008715578,,,105257,"Gronau, G.",,
,,,DFK0006081400,,,105259,"Schottmüller, F.",,
,,,DFK0008032870,,,105263,"Brakl, F.J.",,
,,,DFK0001031235,,,105267,"Heider, Hans",,
,,,DFK0009389532,,,105277,Wolf G.J.,,
,,,DFK0005193104,,,105278,"Reynaud, L.",,
,,,DFK0002748430,,,105280,"Lamprecht, Karl",,
,,,DFK0005701294,,,105282,"Muller, Alfred",,
,,,DFK0004898308,,,105286,"Seeliger, Max",,
,,,DFK0006197745,,,105288,"Brodersen, Th.",,
,,,DFK0000150946,,,105289,Oskar,,
,,,DFK0007425774,,,105294,Orlik,,
,,,DFK0008192060,,,105295,Emil,,
,,,DFK0000786435,,,105297,"Eyssen, Louis",,
,,,DFK0000902465,,,105298,"Pal, Hugo",,
,,,DFK0004479759,,,105300,Jacobsen,,
,,,DFK0008896045,,,105303,Biefve,,
,,,DFK0007889120,,,105304,"Petersen, Dr",,
,,,DFK0007208782,,,105305,Virchow,,
,,,DFK0002690732,,,105306,"Berger, Baron",,
,,,DFK0006682576,,,105307,Bertin,,
,,,DFK0004327591,,,105308,Perrier,,
,,,DFK0007240998,,,105309,"Lasius, Julius",,
,,,DFK0008390883,,,105312,"Baud, Otto",,
,,,DFK0007206581,,,105314,Venz,,
,,,DFK0002908695,,,105315,Troost,,
,,,DFK0000261768,,,105316,Berndl,,
,,,DFK0006796557,,,105317,Pechmann,,
,,,DFK0001914387,,,105318,"Durio, Francisco",,
,,,DFK0007155517,,,105319,Marque,,
,,,DFK0006295365,,,105320,Duchamp-Villon,,
,,,DFK0009255418,,,105322,Pimienta,,
,,,DFK0002772884,,,105323,Masseul,,
,,,DFK0008565823,,,105324,Wagener,,
,,,DFK0000129847,,,105325,Jordan,,
,,,DFK0000781425,,,105326,Dohme,,
,,,DFK0006847053,,,105331,Sempe,,
,,,DFK0002157369,,,105332,"Müller, Eduard",,
,,,DFK0003415603,,,105335,"Dreber, Franz",,
,,,DFK0008151830,,,105336,Gey,,
,,,DFK0009236457,,,105337,Wohlau,,
,,,DFK0008987534,,,105338,Wislicenus,,
,,,DFK0004826659,,,105340,Rau,,
,,,DFK0005803467,,,105341,Knauer,,
,,,DFK0005826372,,,105342,Wittig,,
,,,DFK0007671531,,,105344,"Meyer, Mandel",,
,,,DFK0007566225,,,105349,"Pompadour, Mme de",,
,,,DFK0000146691,,,105351,Bayle,,
,,,DFK0003662718,,,105352,"Argens, d'",,
,,,DFK0005257659,,,105354,Fontenelle,,
,,,DFK0003169665,,,105355,Rollin,,
,,,DFK0007830140,,,105360,Buttersack,,
,,,DFK0004008594,,,105363,"Lang, Hermann",,
,,,DFK0005842964,,,105365,Dittler,,
,,,DFK0008190072,,,105366,Klimsch,,
,,,DFK0004296010,,,105367,Waegner,,
,,,DFK0007497482,,,105369,Vaillant,,
,,,DFK0007930553,,,105373,Chennevières de,,
,,,DFK0005738970,,,105374,Deschavannes,,
,,,DFK0002404574,,,105375,Lesueur,,
,,,DFK0000185117,,,105380,Ravaisson,,
,,,DFK0002460772,,,105384,Feyen-Perrin,,
,,,DFK0007200717,,,105385,Lansier,,
,,,DFK0008286582,,,105387,Moulin,,
,,,DFK0003842432,,,105390,Reiber,,
,,,DFK0009510474,,,105391,Viollet-le-Duc,,
,,,DFK0000828824,,,105392,Vacherot,,
,,,DFK0002880647,,,105393,Ballot,,
,,,DFK0008266594,,,105394,Boswilwald,,
,,,DFK0009267460,,,105397,Ferrière,,
,,,DFK0000382619,,,105398,Daudet,,
,,,DFK0008132377,,,105399,Primatice,,
,,,DFK0005735321,,,105402,Pierret,,
,,,DFK0003032576,,,105403,Lefuel,,
,,,DFK0000885973,,,105404,Guillaume,,
,,,DFK0008832349,,,105405,"Montpensier, de",,
,,,DFK0006485497,,,105406,Morel-Fatio,,
,,,DFK0003591851,,,105407,"Sommerard, E. du",,
,,,DFK0002735954,,,105408,Duban,,
,,,DFK0003613722,,,105409,Penguilly-L'Haridon,,
,,,DFK0005761704,,,105410,David d'Angers,,
,,,DFK0007226960,,,105415,Bertrand,,
,,,DFK0001777380,,,105416,"Mortillet, de",,
,,,DFK0006292039,,,105417,Riocreux,,
,,,DFK0008580483,,,105421,Schwantaler,,
,,,DFK0005958550,,,105422,Matjelo,,
,,,DFK0002913528,,,105424,Maître Théodoric,,
,,,DFK0004567665,,,105425,Maître Cuncz,,
,,,DFK0000385136,,,105427,Thomas de Modène,,
,,,DFK0008142262,,,105433,Rodenbach,,
,,,DFK0000044179,,,105435,Whistler,,
,,,DFK0006702788,,,105436,Buhot,,
,,,DFK0000307242,,,105437,Guérard,,
,,,DFK0004166368,,,105439,Anner,,
,,,DFK0004197767,,,105444,Paszka,,
,,,DFK0009428586,,,105445,Burne-Jones,,
,,,DFK0002485277,,,105448,Woermann,,
,,,DFK0009727487,,,105451,Lavater,,
,,,DFK0000433762,,,105453,Oeser,,
,,,DFK0005860681,,,105454,Fuger,,
,,,DFK0002500669,,,105457,Romney,,
,,,DFK0000671436,,,105459,Oldach,,
,,,DFK0001282521,,,105460,Grönwold,,
,,,DFK0004837885,,,105466,Eybl,,
,,,DFK0005500626,,,105467,Amerling,,
,,,DFK0006212145,,,105468,Pettenkofen,,
,,,DFK0006105384,,,105471,Sperl,,
,,,DFK0004927239,,,105472,Hokousaï,,
,,,DFK0009141825,,,105476,"Morris, William",,
,,,DFK0005559648,,,105485,"Trechsel, Gaspard",,
,,,DFK0005567147,,,105489,Passavant,,
,,,DFK0004392449,,,105490,Didot A. -Firmin,,
,,,DFK0002912024,,,105491,Brulliot,,
,,,DFK0003056733,,,105492,Langlois,,
,,,DFK0002640280,,,105494,Hegner,,
,,,DFK0007474412,,,105495,"Mander, Karel van",,
,,,DFK0008730799,,,105497,"Frank, Hans",,
,,,DFK0003533137,,,105498,Nagler,,
,,,DFK0002651806,,,105499,Tidemand,,
,,,DFK0009414868,,,105500,Jernberg,,
,,,DFK0005679758,,,105501,Tagerlin,,
